id	upload_date	duration_s	speakers	has_audio	title
JNOfFpVS3c0	20201105	4281		no	Wednesday - Matt and Clay Show 11042020
vjyBZNut6Ig	20201102	4441	Matt Bassford	yes	Sunday Evening Worship - The Hope of the Christian - 110120
vjyBZNut6Ig	20201101	4441	Matt Bassford	yes	Sunday Evening Worship - The Hope of the Christian - 110120
0_4RohdEFUc	20201029	3551		no	Wednesday Matt and Clay Show - 102820
gdl9conUE_s	20201022	3359		no	Wednesday - Matt and Clay Show
GAxkY0SXRTM	20201021	71		no	Wednesday - Matt and Clay Show
H_zJxy_KFeU	20201019	5177		no	Solve Our Problems, But Save Our Pigs
m-KM408a_P0	20201019	4503		no	Sunday Evening Worship - The Rule of Fear -
WeFg9kU8pfI	20201015	3583		no	Wednesday Night Bible Class - Overcoming -  Lesson 1
-nHi-uJs87E	20201012	3075		no	Reframing Evangelism
WypoKBz2RkU	20201011	4606		no	Sunday Evening Worship
0IcaRGxuYFY	20201005	3605	Matt Bassford	yes	Sunday Evening Worship - They Wrote What They Saw
IcLs6PCEowc	20201005	3885	Clay Gentry	no	Sunday Morning Bible Class - Teach Us To Number Our Days -2
iHobbGoo5g0	20201005	2305	Matt Bassford	yes	Sunday Morning Bible Class - Isaiah - Lesson 1 -2
9fio508Q1zs	20201001	3525	Josh Tolbert	yes	Wednesday Evening Bible Class - Jesus In The Minor Prophets - Lesson 13
e2RWNOo7BNg	20200927	35		no	09272020 Monthly Singing
gin-0RP_RKA	20200927	116		no	09272020 Monthly Singing
m2uXr0qU1gU	20200927	584		no	09272020 Monthly Singing
Gnjom4wwk-0	20200924	3263	Josh Tolbert	no	Jesus In The Minor Prophets - Lesson 12 -2
_hM4c1_LKV8	20200923	386	Josh Tolbert	no	Jesus In The Minor Prophets - Lesson 12 -2
b7fZ77Eq0u4	20200921	4090	Matt Bassford	yes	Sunday Morning Worship - The Faithful Rechabites
pRwjFhKNDnA	20200921	3910	Clay Gentry	no	When We Measure Ourselves Against Others...
jAXWAyQZHtM	20200917	3270	Josh Tolbert	yes	Wednesday Night Bible Class - Jesus In The Minor Prophets - Lesson 11 - 091620
87yQmubs-Vo	20200914	3765	Clay Gentry	no	Sunday Evening Worship - Abagail: A Woman of Wisdom
qSMnEAvoOIk	20200914	4505	Matt Bassford	yes	Sunday Morning Worship - Loving Your Political Enemies
FpLLkG-EdJs	20200910	3255	Matt Bassford	no	Sunday Evening Worship - Was Jesus Just A Good Teacher? - 090620
AJLckVUXEvQ	20200903	25	Josh Tolbert	no	Wednesday Night Bible Class - Jesus In The Minor Prophets - Lesson 09 - 02Sep20
w1lkTsO4gXA	20200903	2970	Josh Tolbert	yes	Wednesday Night Bible Class - Jesus In The Minor Prophets - Lesson 09 - 02Sep20 -2-
BGNsatwFCwY	20200831	4545	Matt Bassford	yes	Sunday Morning Worship - The Dangers Of Self- Deception - 083020
G1yw0X3F39o	20200831	4865	Clay Gentry	no	Sunday Evening Worship - The Ink Stink: Tattoos and the Church  - 083020
9vzmH8Y31m0	20200824	5091	Clay Gentry	no	Sunday Morning Worship - Zacchaeus: The Wee Little Man  - 082320
CNRxL9zoIYg	20200824	3050	Matt Bassford	yes	Sunday Evening Worship - The Time Of The Resurrection  - 082320
hGITIcnwqkw	20200824	3067	Clay Gentry	no	Sunday Morning Bible Study - A Study Of Luke - 082320
8oflNOiIILI	20200820	2998	Josh Tolbert	yes	Wednesday Night Bible Study - Jesus In The Minor Prophets - Lesson 7
1NB2JtQMeCI	20200817	3283	Clay Gentry	no	Sunday AM - Jesus and Prayer - 08162020
ne2KfM99tWM	20200817	4806	Matt Bassford	yes	Sunday AM - Worship Service - Tireless in Doing Good - 08162020
4C9AevzZuGY	20200816	465	Josh Tolbert	no	Sunday AM - Bible Class - 08162020
b3x37iKxDOU	20200813	3085	Josh Tolbert	yes	Wednesday Evening BIble Class - Jesus In The Minor Prophets - Lesson 06 - 12Aug20
2mgQjTwmUEQ	20200810	3255	Matt Bassford	yes	Sunday Evening Worship - Living God's Word  - 080920
5KFO193Zv1g	20200810	4295	Clay Gentry	no	Sunday Morning Worship - Appointing A New Elder - 080920
J6cxW5xhRC8	20200810	2905	Clay Gentry	no	Sunday Morning Bible Class - A Study Of Luke - Lesson 05 - 080920
5uGV7ThFtyI	20200806	20	Clay Gentry	no	Sunday Evening Worship  - Samson: You're Not Too Strong To Fall  -  02Aug20
LVfcEGOCKpY	20200806	2954	Josh Tolbert	yes	Wednesday Evening BIble Class - Jesus In The Minor Prophets -  05Aug20
JvIx9MTGhdM	20200803	4225	Matt Bassford	yes	Sunday Morning Worship  - Blessings From COVID -  02Aug20
_L1VhGt1QgU	20200803	3585	Clay Gentry	no	Sunday Evening Worship  - Samson: You're Not Too Strong To Fall  -  02Aug20
gtm8bgSkPE0	20200802	170	Matt Bassford	no	Sunday Morning Worship  - Blessings From COVID -  02Aug20
2jG86H0dpI4	20200727	5754	Clay Gentry	no	Sunday AM Bible Worship - Dealing with Anxiety - 07262020
q2SBu6vHNJM	20200727	3013	Clay Gentry	no	Sunday AM Bible Class - Geneology  - 07262020
7IULNLWWDjI	20200716	3010	Josh Tolbert	yes	Wednesday Night Bible Class - Jesus In The Minor Prophets - Lesson 2 - 071520
0Mkv6Enn9bI	20200713	2745	Matt Bassford	yes	Sunday Evening Worship - Sound Teaching - 071220
5xgQ97URIGA	20200713	3000	Clay Gentry	no	Sunday Morning Worship -  - 071220
ACW57TlePt0	20200713	2315	Clay Gentry	no	Sunday Morning Worship - Flee... Pursue.... - 071220
XWSYlVtjhRk	20200712	1085	Clay Gentry	no	Sunday Morning Worship - Flee... Pursue.... - 071220 - Storm Reset
5xqaGWyOuj0	20200706	3255	Matt Bassford	yes	Sunday Evening Worship - The Law And The Christian  - 05Jul20
cS-ufbqRvVc	20200706	3015	Matt Bassford	no	Sunday Morning Bible Class - A Study Of Luke  - 05Jul20
ppAALmcDBTg	20200706	4625	Matt Bassford	yes	Sunday Morning Worship - When Relationships Get Hard  - 05Jul20
c64Wa9Sb5EU	20200701	3975		no	Tuesday Evening Worship - VBS - What Is Man?  - 30Jun20
Etx2ULVwVow	20200630	3890		no	Monday Evening Worship - VBS - Who Is God  - 29Jun20
aSQe5XCrJLU	20200629	3463		no	Sunday Morning Worship - VBS - Faith and Evidence - 28Jun20
i_Mfk63XCXk	20200629	3705		no	Sunday Evening Worship - VBS -The Story No One Would Have Invented  - 28Jun20
kbR7JAEbxv0	20200629	4800		no	Sunday Morning Worship - VBS - Resurrection - 28Jun20
O7_353qxOLI	20200628	158		no	Sunday Morning Worship - VBS - Resurrection - 28Jun20
1q0fuF3qLE0	20200601	4327	Clay Gentry	no	Sunday Morning Worship  - A Shattered Conscience  - 31 May 2020
3yjva8CWws4	20200524	3567	Matt Bassford	yes	Sunday Morning Worship  - Love, the Greatest Commandment  - 25 May 20
Gv0KWPjdeTE	20200517	3727	Clay Gentry	no	Sunday Morning Worship  - Mercy / Sacrifice  - 17May2020
2XkofoCnX88	20200510	3891	Clay Gentry	no	Sunday Morning Worship  - Rahab - A Woman of Great Faith - 10May2020
MB7RYrBJQCM	20200419	3675	Clay Gentry	no	Sunday Morning Worship  - After The Crisis -19APR20
B_E9a1Jov7Y	20200412	2565	Matt Bassford	yes	Sunday Morning Worship  - The Pattern of Resurrection
4N5j2X9T1q8	20200405	4371	Clay Gentry	no	Sunday Morning Worship  - Inheriting Eternal Life
vQHhFkyjhuY	20200329	3500	Clay Gentry	no	Sunday Morning Worship  - Jesus' Healing Touch
eL83VXiksIM	20200322	4381	Matt Bassford	yes	Sunday Morning Worship  -  God, Our Stronghold
ipNwNSf1_C4	20200315	3705	Clay Gentry	no	Sunday Evening Worship  -  Fighting the Battle with Prayer
nJnHKzjkjPE	20200315	1895	Matt Bassford	yes	Sunday Morning Worship  -  Coronavirus and Psalm 90
7PNqmnPL9-U	20200312	2586	Lee Nicholson	no	Wednesday Evening Bible Study    -  Walking and Living for Jesus
chlkuNX6arE	20200308	3286	Matt Bassford	yes	Sunday Evening Worship   -  Managing Toxic Relationships
n3qZqhY35xw	20200308	4466	Clay Gentry	no	Sunday Morning Worship   -  When Nature Rages
nGZBNehiwSk	20200308	2832	Bradley Dugger	no	Sunday Morning  Bible Class   -  Tell Me The Story Of Jesus
A5FvJ6dsw1o	20200302	3190	Clay Gentry	no	Sunday Evening  Worship  -  The #1 Reason Not To Sin
HIK3hNEBZsY	20200301	3913	Matt Bassford	yes	Sunday Morning Worship  -  Sex, Identity, and Scripture
xpmGMF4-OhA	20200301	2646	Bradley Dugger	no	Sunday Morning Worship  -
1-uE9hUdhxk	20200224	4046		no	Sunday Evening  Worship -Singing
ARvtHm8pZ20	20200223	2641		no	Sunday Morning  Worship - Journeys Away From Faith
QP-6Uqob704	20200223	2799	Bradley Dugger	no	Sunday Morning  Bible Class - Tell me the Story Of Jesus  - Lesson 9
_AxxImbpWyk	20200220	489	Lee Nicholson	no	Wednesday Evening Bible Class - Walking And Living For Jesus - Lesson 8
GUl-h4_2uTE	20200217	3089	Matt Bassford	no	Sunday Evening Worship - The Parables of the Wineskins
LXSzoeks710	20200216	5008	Clay Gentry	no	Sunday Morning Worship - Overcoming Serpents
0iSKH0qyfzM	20200210	3472	Clay Gentry	no	Sunday Evening Worship - The Flood: Judgment and Salvation
JsaQ-fyc4yo	20200209	2880	Matt Bassford	no	Sunday Morning Bible Class - Tell Me The Story Of Jesus -  Lesson 7
wcmF5Sp1EVw	20200209	4309	Matt Bassford	yes	Sunday Morning Worship - Voting and The Christian
3QFgeMSeNUw	20200206	3127	Lee Nicholson	no	Wednesday Evening  Worship - Walking and Living For Jesus
M5EpXNf3pgI	20200203	3612	Matt Bassford	yes	Sunday Evening  Worship - Raised In The Church
OEc8K06Beug	20200202	5409	Clay Gentry	no	Sunday Morning Worship - Woman
hfgqC5N8e3E	20200127	4213		no	Sunday Evening Worship - Singing
mVhr9PBciJo	20200126	2987	Bradley Dugger	no	Sunday Morning Bible Class - Tell Me The Story Of Jesus - Lesson #5
VEwctPeJNLo	20200123	2848	Lee Nicholson	no	Wednesday Night Bible Class - Walking and Living for Jesus - Lesson #4
dqeKlcV9MQo	20200120	3141	Matt Bassford	yes	Sunday Evening  Worship - During Withdrawal
KCzln1SaU-o	20200119	2871	Charlie Norman	no	Sunday Morning Bible Class - Tell Me The Story of Jesus - Lesson 4
hchNFpIPet4	20200119	4768	Clay Gentry	no	Sunday Morning Worship - Remove The Stone See The Glory
CbTSMdnZO_c	20200112	4278	Lee Nicholson	no	Wednesday Evening Bible Class - Walking and Living For Jesus - Lesson 2
42H5uBZPfRA	20200105	2178		no	Elders Vision for 2020 - Theme: Living for Jesus
yDwTPngZUyo	20200105	5195		no	Sunday Morning Bible Class - Tell Me the Story of Jesus
1msLIso3jAo	20200102	3156	Lee Nicholson	no	Wednesday Night Worship - Walking and Living for Jesus
P-v-q_KwMw8	20191229	2720	Charlie Norman	no	Sunday Morning Bible Class - Tell Me The Story of Jesus - Lesson 1
ii4fpKPtBcM	20191229	3805	Matt Bassford	yes	Sunday Morning Woship - Instruments of Music in Worship
8H1FlsSR25M	20191222	4428	Matt Bassford	yes	Sunday Morning Worship - That Jesus
Bd2Qb7_ArfY	20191222	2988	Matt Bassford	yes	Sunday Morning Bible Class - 2nd Corinthians
J1IcQxp_h9o	20191219	2266		no	Fall Focus Series 2019 - Paul and the Sermon on Mars Hill -
5WLygnSeVVI	20191216	3431	Matt Bassford	yes	Stepping Up in Discipleship
2z7jHxX0fp4	20191215	5020	Clay Gentry	no	Sexuality and Singleness
qSyqb5LFSdE	20191212	3091	Ben Prasser	no	Fall Focus Series - David and Goliath
3qvWy7LeR8M	20191209	3786	Clay Gentry	no	Sunday Evening Worship - 6 Truths About Hitting Rock Bottom
mHJhhEIit3U	20191208	2830	Matt Bassford	yes	Sunday Morning Bible Class - 2nd Corinthians - Lesson 11
FiRDXbJHZ2U	20191205	3456	Tim Garrison	no	Fall Focus Series 2019 - Daniel - Stepping Up Over A Lifetime
BmocHS9gplI	20191202	2831	Matt Bassford	yes	Sunday Evening Worship - Saving Faith
ks19VWCrXBM	20191201	2896	Matt Bassford	yes	Sunday Morning BIble Class - 2nd Corinthians Lesson 10
V8427BU6XmM	20191128	2883	Blaine Hyle	no	Fall Focus Series - The Samaritan Woman - Stepping Up To Tell Others
EcF8QfJNnUs	20191124	4054	Matt Bassford	yes	Sunday Morning Worship - Women Leading in The Church
NAh7xb1ZbNs	20191124	2937	Matt Bassford	yes	Sunday Morning Bible Class - 2 Corinthians  Lesson 9
nMEzUSFVmZ0	20191118	24164	Clay Gentry	no	Sunday Morning Worship - Sexuality after the Fall -
aYIphsrpaVU	20191117	1347		yes	Stepping Up In Service   Matt Bassford   111719
D4Ld3mHXiaM	20191114	2671	Mike Young	no	Fall Focus Series 2019 - Peter and The First Gospel Sermon
D4owuoOCpog	20191111	3546	Clay Gentry	no	Sunday Evening Worship - Heaven Or Hell, It's Your Choice
GV5QNHzyUpc	20191110	2808	Matt Bassford	yes	Sunday Morning Bible Class - 2nd Corinthians Lesson 7
M4ksDVZzyTk	20191110	4031	Matt Bassford	yes	Sunday Morning Worship - Abortion: A Biblical Perspective
GFmUhu6hgwk	20191107	3406		no	Fall focus Series 2019 - The Good Samaritan - Stepping Up To Do Good Works
_8NyeWTxn-0	20191104	1495		no	Saved By Grace   Matt Bassford   110319
CbV2HkGZ78k	20191103	700	Clay Gentry	no	Sunday Morning Worship - Sexuality from the Beginning
YNWgMS7v4Uo	20191103	228	Matt Bassford	no	Sunday Morning Bible Class - 2nd Corinthians - Lesson 6
hzgFELVf4aE	20191103	30	Matt Bassford	no	Sunday Evening  Worship - Saved By Grace
iRGCqs7rB9k	20191103	1964		yes	Sexuality from the Beginning   Clay Gentry   110319
xHzUzLtVZxM	20191103	55	Clay Gentry	no	Sunday Morning Worship - Sexuality from the Beginning
EO55Bg0yaLI	20191031	3132		no	Fall Focus Series 2019 - Samuel and The Philistines
119tZAeEdlQ	20191028	3911		no	Sunday Evening Worship - Singing
BkCAI4_ZUkc	20191027	539	Matt Bassford	no	Sunday Morning Worship - Unintended Consequences
j18YRJwAor0	20191027	2378	Matt Bassford	yes	Sunday Morning Bible Class - 2 Corinthians
Ii8_3ruOPlc	20191024	3034		no	Fall Focus Series 2019 - Aquila and Priscilla - Stepping Up As A Couple
IIb0_4Yw6do	20191020	4250	Clay Gentry	no	Sunday Morning Worship -  How Do You Identify
VRi5oAt6ac0	20191020	2186	Matt Bassford	yes	Sunday Morning Bible Class - 2nd Corinthians Lesson 4
AbIqlSPtM0o	20191013	2970	Matt Bassford	yes	Sunday Morning Bible Class - 2nd Corinthians Lesson 3
DqXu4SVYCqQ	20191013	4382	Matt Bassford	yes	Sunday Morning Worship - When Words Become Gossip
5cF_3e8dJwQ	20191006	2861	Matt Bassford	yes	Sunday Morning Bible Class 2 Corinthians Lesson 1
dOayannHCI0	20191006	4472	Clay Gentry	no	Sunday Morning Worship - "In The Beginning God..."
wdkSgjtH24k	20191006	2919	Matt Bassford	yes	Sunday Evening Worship -  Zion, The Mountain of God
IAoGpyAxGBo	20191003	3361	Josh Tolbert	yes	Fall Focus Series 2019 - Elijah and the Prophets of Baal
B4DlKaLU8LY	20190929	254	Clay Gentry	no	Wednesday Night Bible Class
iLNFgMK6zIY	20190926	2933	Clay Gentry	no	Wednesday Night Bible Class
1WnCkdV--9w	20190922	4762	Clay Gentry	no	Sunday Morning Worship - Listening to Parents of Prodigals
7g2CdiWmRrI	20190922	2900		no	Sunday Morning Bible Class
WPbFupIcks4	20190922	3286	Clay Gentry	no	Sunday Evening Worship - Loyal to God: Examples from the Life of Joseph
2xZwtz8yU2Q	20190915	3229	Clay Gentry	no	Sunday Evening Worship - Living Among the Enemy
nDPvobfBdZo	20190915	3787	Clay Gentry	no	Sunday Morning Worship - "Nevertheless" A Word Every Christian Should Know
NtzYDqIZEMM	20190912	3023		no	Wednesday Evening Bible Class
B1HMX9izTA4	20190908	2966		no	Sunday Morning Bible Class
vJ9rEiKAWlk	20190908	5199		no	Sunday Afternoon Worship - Looking For Something More?
XoVTfhS3LEA	20190905	2942		no	Wednesday Night Bible Class
JhbutqTmKEo	20190901	1733		no	Sunday Evening Worship - Ananias and Sapphira
nB0fWwnnEMg	20190617	4004		no	The 5 Sacrifices of the Law of Moses - Sunday Evening Worship
in8GEZ6YlPk	20190609	3016		no	The Church That Jesus Built - Sunday Morning Bible Class
ExacRy5HXPU	20190606	2852		no	Learning How To Teach From Jesus - Wednesday Night Bible Class
-qm6JRi8Up0	20190602	2545		no	Miraculous Spiritual Gifts - Sunday Evening Worship
3Kg9g-zdJx0	20190602	2961		no	The Church That Jesus Built - Sunday Morning Bible Class
80qEkz5seLA	20190526	3974		no	Sexual Morality - Sunday Morning Worship
Jfggk1poofE	20190526	3267		no	Singing - Sunday Evening Worship
eFbJHb2lDvQ	20190526	2916		no	The Church That Jesus Built - Sunday Morning Bible Class
_IYIgtJbSZ4	20190519	3034		no	Getting Serious About Turning From Sin -  Sunday Evening Worship
iActlM3YgEY	20190519	4768		no	What I Will Always Remember About This Church - Shawn Jeffries - Sunday Morning Worship
BpuMnouwffg	20190516	2987		no	Learning How To Teach From Jesus  - Wednesday Evening Bible Class
e_AekH8mcrE	20190512	2991		no	The Church That Jesus Built - Sunday Morning Bible Class
n94MQ5vZ0G0	20190512	2115		no	Choosing A Church - Sunday Evening Worship
hnD43kcN10I	20190509	2866		no	Learning How to Teach From Jesus   - Wednesday Night Bible Class
1pV64D99nSk	20190505	4190		no	God's Answers to the Most Important Questions  - Sunday Morning Worship
Ahx0ZoUe34M	20190505	2650		no	Why Care About The Pattern  - Sunday Evening  Worship
2_vBFdrdVac	20190425	3084		no	Learning How to Teach from Jesus - Wednesday Evening  Worship
-daCKrtideE	20190421	2958		no	The Church That Jesus Built - Sunday Morning Bible Class
nWIt0zR8j1w	20190421	4232		no	Why Should I Believe - Sunday Morning Worship
eH6mXXMJpxE	20190414	4236		no	What Repentance Takes  - Sunday Morning Worship
CIWrzbylsh4	20190411	2940		no	Learning How to Teach From Jesus - Wednesday Night Bible Class
1TODstb5mMc	20190407	4522		no	The New Self - Sunday Morning Worship
H4-mC_5xiRE	20190407	2930		no	Lesson 2 - The Church That Jesus Built - Sunday Morning Bible Class
fzKggAs99Uc	20190404	2890		no	Lesson 1 - Learning How to Teach from Jesus - Wednesday Night Bible Class
ErnpCEfYwVg	20190331	3356	Matt Bassford	yes	Knowing Jesus - Sunday Morning Worship
bJl8zc22Dy8	20190331	2176		no	Young Men's Service - Sunday Evening Worship
RQZQ2HF2fl0	20190328	2594		no	Lesson 13 - Stepping Up As Individuals Wednesday Night Bible Class
DIghHbQ3RQU	20190324	2852		no	Lesson 13 - Stepping Up With Evangelism  - Sunday Morning Bible Class
WN9LdQUGB3Q	20190317	941	Matt Bassford	yes	Who is God?  - Sunday  Evening Worship
F56DLwiPnk0	20190310	2899		no	Lesson 11 - Stepping Up With Evangelism - Sunday Morning Bible Class
bNRIadgSMjE	20190310	1086		no	A Man After God's On Heart  - Sunday Evening Worship
wPhOohKEkFw	20190310	4002		no	Understanding God's Word - Sunday Morning Worship
dyGUD-FRB-c	20190304	4142		no	A God For All  - Sunday Evening Worship -
4UrwgxmjIqI	20190303	3085		no	Lesson 10 - Stepping Up With Evangelism - Sunday Morning Bible Class
DjzFzwjsn1M	20190303	3763		no	King Me or King Jesus  - Sunday Morning Worship -
6SSO4i08EjA	20190228	2645		no	Stepping Up As Individuals -  Wednesday Evening Bible Class
FuHQlG816Jc	20190225	4581		no	The Boy King - Josh Collier - Sunday Morning Worship
MgFZUHMsvh4	20190225	3417		no	Sunday Evening Worship - Singing
N83IhfAz_vg	20190218	3282		no	The Kingdom Of Jesus  - Sunday Evening Worship
CHuzlhGyLuE	20190217	4119		no	Out Of The Depths - Sunday Morning Worship
eFDTzKSn9gU	20190214	2644		no	When Philip Went Down to Samaria - Sunday Evening Worship
B637RTXH0j0	20190211	3116		no	When Philip Went Down to Samaria - Sunday Evening Worship
4_6Fz4Ktp9I	20190210	2946		no	Lesson 7 - Stepping Up With Evangelism - Sunday Morning Bible Class
fUek7aPSpVA	20190210	4659		no	Stepping Up In Meditation - Sunday Morning Worship
4ZT8osKQ8p8	20190207	2601		no	Stepping Up As Adults  - Wednesday Evening Bible Class
jBrQ_1lqKMo	20190204	2902		no	Understanding Bible Translations - Sunday PM Sermon
qJeRqdrfdi4	20190127	4629	Shawn Jeffries	no	Stepping Up In Our Worship  -  Sunday Morning Worship
_VXw0uJZvS8	20190124	2457	Lee Nicholson	no	Lesson 4 - Stepping Up As Individuals  -  Wednesday Night Worship
AjdV8gLa4ZI	20190120	2582		no	Stepping Up With Evangelism  -  Sunday Morning  Bible Class
AuNGjcOKSR0	20190120	3694	Matt Bassford	yes	Stepping Up In Bible Reading  -  Sunday Morning  Worship
DtVDpzB8la0	20190117	2658		no	Stepping Up As individuals - Wednesday Night Bible Class
FdsFXqR1vs0	20190114	3190		no	Finishing The Race   - Sunday Evening Worship -
0u8kKCn01xs	20190107	3365	Matt Bassford	yes	Finding God In The New Year - Sunday Evening Worship
558EcF85aWk	20190106	2941		no	Lesson 2 - Stepping Up With Evangelism - Sunday Morning Bible Class
f0uE0NcUjPs	20190103	2616		no	Lesson 1 - Stepping Up As Individuals - Wednesday Evening Bible Class
KsDIZhBqUts	20181230	3708	Shawn Jeffries	no	Revival - Sunday Morning Worship -
XGRrBsdM-3A	20181230	4366	Shawn Jeffries	no	Revival - Sunday Morning Worship -
51hGekJndzs	20181224	2776	Matt Bassford	yes	The Servant of the Lord - Sunday Evening Worship
E_EMYupSPoM	20181223	2993	Doug Arney	no	Lesson 12 - Toward Spiritual Maturity - Sunday Morning Bible Class
NQSW7NB35hk	20181223	4954		no	Beyond the Birth of Jesus - Sunday Morning Worship
4Jf7pKnop6g	20181216	3666	Matt Bassford	yes	The Godly Giver - Sunday Morning Service
Nqx6XpldTHA	20181216	32		no	Fall Focus Series 2018 - Rahab
2Otw8fs4q3M	20181213	3249		no	Fall Focus Series 2018 - Rahab
IBanhualGwk	20181209	2701	Doug Arney	no	Lesson 11 - Toward Spiritual Maturity - Sunday Morning Bible Class
aYSinDb9WZw	20181209	4735	Shawn Jeffries	no	A Story of Non conversion - Sunday Morning Worship -
5JJJLIMWTBg	20181206	3281	Mike Young	no	Fall Focus Series 2018 - Jacob
JdB4x68tDQ4	20181202	2986	Doug Arney	no	Lesson 10 - Toward Spiritual Maturity - Sunday Morning Bible Class
gWvgQ8P2bfM	20181202	4567	Matt Bassford	yes	Psalm 22 - Sunday Morning Worship
Jlzl-ASbP7s	20181129	3353	Josh Tolbert	no	Fall Focus Series 2018 - Moses
HJXqbHpMVxo	20181125	1896	Doug Arney	no	Lesson 09- Toward Spiritual Maturity - Sunday Morning Bible Class - part 2
Nh5UNJUOkeg	20181125	4680	Shawn Jeffries	no	The Faithfulness of God - Sunday Morning Worship
XuadRlwwMcA	20181125	5254		no	Congregational Singing  - Sunday Evening Worship
bjW2iEIFZ5U	20181125	617	Doug Arney	no	Lesson 09- Toward Spiritual Maturity - Sunday Morning Bible Class
2dn--iJKbdc	20181122	3305	Rufus Clifford III	no	Fall Focus Series 2018 - Abel and Enoch
fjnSz1tpigs	20181119	3630	Matt Bassford	yes	The Joy Set Before Him
7fl8dKYbRuE	20181118	4264	Matt Bassford	yes	Faithfulness, not Perfection - Sunday Morning Worship
bf--GEZQYlA	20181115	2647		no	Fall Focus Series 2018 - Sarah
iJvmOYexhHY	20181111	2932	Doug Arney	no	Lesson 9 - Toward Spiritual Maturity - Sunday Morning Bible Class
mglZ4skko1U	20181111	4885	Shawn Jeffries	no	Sunday Morning Worship -  The Forgiveness of God
aK6gr4Krots	20181105	3444	Matt Bassford	yes	Sunday Evening Worship - Church Discipline and the Christian
dA6zbjxbwfU	20181104	4344	Matt Bassford	yes	Sunday Morning Worship - Jesus' Powerful Sacrifice
C5XiEX4q5P4	20181102	3228		no	Fall Focus Series 2018 - Desiring A Better Country
8kCcp-640Go	20181029	4797	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship -  The Rich Young Ruler
v9ORN7f2ap0	20181028	3108		no	Jackson Heights - Sunday Evening Worship - Singing
A0i3Uh6PJo8	20181025	2368	Doug Arney	no	Fall Focus Series 2018 - Noah
IttzHF4BqZE	20181021	4983	Shawn Jeffries	no	Sunday Morning Worship - How Did Jesus View The Sriptures
clFHmg9W4xY	20181015	4516		no	Having A Focused Marriage In A Busy World
O9TP9RrCvbY	20181014	5202		no	The #1 Intimacy In Marriage
Mfm_BSzu7-0	20181011	2802		no	Fall Focus Series 2018 - Abraham and Isaac
WR57aVnfDsM	20181007	3476	Matt Bassford	yes	Sunday Evening Worship - I Will Call Upon the Lord
wOLjejINbuQ	20181007	4358	Matt Bassford	yes	Sunday Morning Worship -  Christians and the Internet
X7qiBWLQpEI	20180930	2776		no	Young Men's Service - Jackson Heights - Sunday Evening Worship
fmcJrxTrd9E	20180927	2479	Matt Bassford	yes	Jackson Heights -  Bible Class - Philippians
gtEtR8xHQb0	20180924	4115	Shawn Jeffries	no	Jackson Heights - Sunday Evening Worship -Seeing the Lost as God Sees
CCTakLCu9Fc	20180920	2745	Matt Bassford	yes	Jackson Heights -  Bible Class - Philippians
G1nbI4H-viM	20180916	3320	Matt Bassford	no	Jackson Heights - Sunday Evening Worship -  The Importance of Seeing as God Sees
W6pk-K53x0k	20180916	5189	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship -  Commended By The Lord
_045wNfRhuU	20180916	2919	Shawn Jeffries	no	Jackson Heights -  Bible Class - Joshua
ciGBqe7VKJs	20180913	2588	Matt Bassford	yes	Jackson Heights -  Bible Class - Philippians
B2aLJCJaGY0	20180909	4530	Matt Bassford	yes	Jackson Heights - Sunday Morning Worship -  Who Will Go To Heaven
JInTv6paxY8	20180909	3628	Shawn Jeffries	no	Jackson Heights - Sunday Evening Worship  -  The Young And Old Prophet
JagtO7f4ixw	20180909	2965	Shawn Jeffries	no	Jackson Heights -  Bible Class - Joshua
NyuJQC1FSsw	20180902	3597	Michael Fedders	no	Jackson Heights - Sunday Evening Worship - Report On Work In the Republic On Georgia
fAzGZunInVI	20180902	4492	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship - The Way, The Truth, and The Life
9_5VtceIDzw	20180830	2642	Matt Bassford	yes	Jackson Heights -  Bible Class - Philippians
C8jratY_fag	20180827	3376		no	Jackson Heights - Sunday Evening Worship - Singing
V3ct1v78kMo	20180826	2968	Shawn Jeffries	no	Jackson Heights -  Bible Class - Joshua
hiOFlfx_mME	20180826	5002	Matt Bassford	yes	Jackson Heights - Sunday Morning Worship - John's Vision of Heaven
ErwkXy9VUXM	20180823	405		no	Jackson Heights -  Bible Class - Philippians
t2Re8Pgfo5I	20180820	3298	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship - Consider Your Ways
MbIaItjMGfA	20180819	3017	Matt Bassford	yes	Jackson Heights - Sunday Evening Worship - Sun Of My Soul
CFDnNY87um8	20180816	2762	Matt Bassford	yes	Jackson Heights - Sunday Evening Worship - Sun Of My Soul
vdc_UAVNuYE	20180813	3520	Matt Bassford	yes	Jackson Heights - Sunday Evening Worship - Sun Of My Soul
Cm-FB4Mi1Xs	20180812	5153	Shawn Jeffries	no	Jackson Heights - Sunday Morning Worship - Four Questions About The Return Of Jesus
vdc_UAVNuYE	20180812	3520	Matt Bassford	yes	Jackson Heights - Sunday Evening Worship - Sun Of My Soul
n4J8dW4YT_o	20180809	2719	Matt Bassford	yes	Jackson Heights -  Bible Class - Philippians
